source_ticker,cumulative_contribution,active_days,profitable
DOV,0.004247087983665473,1646,True
DOW,8.659824655362112e-05,151,True
DPZ,0.0009599209265929515,442,True
DRI,0.0039034902213032673,1577,True
DTE,0.001958999305068548,1675,True
DUK,0.00360375786235177,1752,True
DVA,0.0017028714023024799,1384,True
DVN,-0.0004004454142843895,992,False
DXC,0.002659449901721332,849,True
DXCM,-0.0012674274007259288,377,False
EA,0.013928824981273038,1730,True
EBAY,0.00874756953318803,1690,True
ECL,0.005501081889355512,1753,True
ED,0.003119769424767402,1623,True
EFX,0.005378421932659819,1608,True
EG,0.0013337807199544586,150,True
EIX,0.0016478400451111423,1613,True
EL,0.004074742901261147,1331,True
ELV,-0.0012303134678546582,175,False
EME,0.0004705710195535432,20,True
EMN,0.0028151576970793474,1071,True
EMR,0.0018372231126786206,1462,True
ENPH,-0.0018613532608303233,190,False
EOG,0.003698921962794215,1248,True
EPAM,-0.005587777982376591,216,False
EQIX,0.00521404334992553,1156,True
EQR,-0.0010806690052371933,1216,False
EQT,0.0020010937404155438,886,True
ES,-0.00011463863282003536,1613,False
ESRX,0.0025051455582541307,565,True
ESS,0.0014240251643212604,1112,True
ETN,0.004663478974854985,1669,True
ETR,0.00510713248020128,1463,True
ETSY,-0.004549056070032953,156,False
EVHC,0.0004730431758581084,65,True
EVRG,0.0035336328696144808,809,True
EW,0.004848038137486738,1661,True
EXC,-0.0007074382970762227,1391,False
EXE,-0.000286430765903077,54,False
EXPD,0.001819652898832517,1654,True
EXPE,-0.0002491829009503902,1465,False
EXR,-0.0011372184107382448,1036,False
F,-0.0022107622319510333,1190,False
FANG,0.005651345486786208,639,True
FAST,0.013732708748032256,1617,True
FB,0.0053207205887541055,957,True
FCX,0.0015836579617276043,1249,True
FDS,0.0002349274594367763,289,True
FDX,0.008213639072905489,1485,True
FE,-0.00031481872546507004,1410,False
FFIV,0.003789338822393002,1412,True
FHN,0.0003798631120443688,84,True
FICO,-0.00047894398053164146,232,False
FIS,0.005647884505121316,1513,True
FISV,0.007946434014231417,1350,True
FITB,0.002523929406196718,1475,True
FLR,0.0010016104559579634,493,True
FLS,0.001724260665455585,683,True
FMC,0.0025086742451169135,1204,True
FOX,0.00022015934448370346,359,True
FOXA,-2.3803723168662515e-05,338,False
FRT,-0.0002893577095243083,796,False
FSLR,0.0007716378001598082,830,True
FTI,-0.002447716148116835,439,False
FTNT,0.006901747501248753,731,True
FTV,0.0007013480044410131,956,True
GD,0.004768075420647564,1582,True
GDDY,0.000548230796213911,12,True
GE,0.010307577119518949,1403,True
GEHC,-0.001429285367195493,210,False
GEN,4.852869510405517e-06,314,True
GEV,0.005596604142415565,243,True
GHC,0.002170345337243811,293,True
GILD,0.013090995153737978,1376,True
GIS,0.004534456950406304,1342,True
GL,0.00038679924123833525,599,True
GLW,0.008574448029143701,1587,True
GM,0.0008096999344548776,1156,True
GME,-0.0010560237823389672,418,False
GNRC,-0.0001403750039381663,447,False
GNW,0.001047532257678786,297,True
GOOG,0.005152111399560185,1560,True
GOOGL,0.0071057077979630266,1895,True
GPC,0.0022238485496231513,1377,True
GPN,0.0027271375882200284,760,True
GRMN,0.007192179718351824,1570,True
GS,0.008162256434382736,1669,True
GT,-9.034210130469931e-05,756,False
GWW,0.0008678124468149107,1490,True
HAL,-0.003278461932267756,1186,False
HAS,0.0006647405529179673,1597,True
HBAN,0.001612883198340332,1578,True
HCA,0.0033143470217086375,1286,True
HD,0.0056868867954722275,1879,True
