source_ticker,cumulative_contribution,active_days,profitable
CBOE,0.0028259177731620633,1572,True
CBRE,0.004037148201636834,2316,True
CCI,0.002771632189831673,2179,True
CCL,-0.001424037638878849,1857,False
CDNS,0.010274697489048822,1437,True
CDW,0.001645323378444256,762,True
CE,0.0010396941194476623,831,True
CEG,0.002093645038087656,400,True
CF,0.006891648288345634,1833,True
CFG,0.005557478780433431,1491,True
CHD,0.0033050791513523615,1639,True
CHRW,0.003427151371207991,1747,True
CHTR,0.001695080533677376,1350,True
CI,0.00460130177252062,2176,True
CIEN,0.00143370777920471,126,True
CINF,0.005273745217928156,2333,True
CL,0.0016561206131810858,2139,True
CLF,-0.0006407468356111016,57,False
CLX,0.004608606191242426,2172,True
CMCSA,0.0011837503499157705,2316,True
CME,0.0055379801362788125,2484,True
CMG,0.008144954869967662,2073,True
CMI,0.008472561567811494,2369,True
CMS,0.0065422463020638625,2396,True
CNC,0.007627023682774336,1461,True
CNP,0.0044597506517569125,2025,True
CNX,-0.0009316294442166998,372,False
COF,-0.0006707172456554149,2074,False
COIN,-0.00046634249149676355,53,False
COL,-0.0023327997768417424,308,False
COO,-0.0005374943997530871,1505,False
COP,0.004922451043998758,1828,True
COR,0.0006569610159438302,405,True
COST,0.0096695879957433,2496,True
COTY,-0.0007456123005602792,307,False
CPAY,-0.00039353522631441277,228,False
CPB,0.002516741321797908,1948,True
CPRI,-0.00042157254434638106,371,False
CPRT,0.006035558205849834,1171,True
CPT,-0.0003865345808602869,394,False
CRL,-0.0010851264454237962,545,False
CRM,0.010676793568540264,2212,True
CRWD,0.0023511645806276386,219,True
CSCO,0.005513592920729323,2353,True
CSGP,-0.0008504839244822525,385,False
CSX,0.007991664436188563,2287,True
CTAS,0.010232604683936379,2698,True
CTSH,-0.000537088454315065,1851,False
CTVA,0.0030407408520138697,991,True
CVS,0.002813401420554386,1895,True
CVX,0.003452838998617588,1989,True
CZR,-0.0027705204976162376,434,False
D,0.0025565559944967387,2269,True
DAL,-0.0011656155489484033,1915,False
DASH,0.0006949205896184204,119,True
DD,0.005073293842265094,2118,True
DDOG,0.0015637121780326315,113,True
DE,0.004525784624555089,2236,True
DECK,-0.001239047758525861,205,False
DELL,0.004080341376004066,247,True
DG,0.009571030888578701,2106,True
DGX,0.0031081712505372024,2251,True
DHI,0.006318324815321558,2302,True
DHR,0.007231750376965149,2447,True
DIS,0.0015986561317909017,1885,True
DLR,0.003890822298782761,1617,True
DLTR,0.006383237291138359,1819,True
DOC,-0.0003795779931506863,192,False
DOV,0.004026780965540858,2447,True
DOW,-0.0020211221545042932,326,False
DPZ,0.001986829980718485,650,True
DRI,0.004546052911903381,2159,True
DTE,0.00353149333493377,2352,True
DUK,0.003248143071336194,2273,True
DVA,0.0016395411313094182,2031,True
DVN,0.0030114599156758227,1599,True
DXC,0.0006701781910442579,1252,True
DXCM,0.0008969766309498911,777,True
EBAY,0.004527869191389795,2190,True
ECL,0.0007287650906297201,2483,True
ED,0.002453414951348782,2260,True
EFX,0.0022787172309257603,2365,True
EG,-0.0004379004373599095,316,False
EIX,0.00210443259560153,2246,True
EL,0.006815535139002679,2051,True
ELV,9.965930544833807e-05,511,True
EME,0.00015546486987054418,40,True
EMN,0.0015125549719211156,1850,True
EMR,-0.0005582416341799076,2206,False
ENPH,0.0012664390887929837,382,True
EOG,0.003923852092404725,1873,True
EPAM,-0.0021065242353896256,381,False
EQIX,0.0068920200735322484,1984,True
EQR,0.0013302704307154463,1989,True
EQT,-0.00011474772804314554,1314,False
ERIE,-0.002360718587917467,77,False
ES,0.0041029361908978615,2259,True
ESRX,0.0005682589358759977,871,True
ESS,0.00034526611272747557,1914,True
ETN,0.007638837471082004,2514,True
ETR,0.00750436400037964,2147,True
ETSY,-0.0009432322494409674,340,False
EVHC,0.0007256375199432445,185,True
EVRG,0.0034004634264399617,1112,True
EW,0.005727089793557195,2157,True
EXC,0.004875335469493982,1973,True
EXE,-7.54482221488004e-05,158,False
EXPD,0.002317524493937921,2536,True
EXPE,0.0029117128633205512,2026,True
